ASV_ID	FRA022001CA	FRA022001CAbis	FRA022002BB	FRA022002BBbis	FRA022003GA	FRA022003GAbis	FRA022004MC	FRA022004MCbis	FRA022005KF	FRA022005KFbis	FRA022006TS	FRA022006TSbis	FRA022007LP	FRA022007LPbis	FRA022008DM	FRA022008DMbis	FRA022010KI	FRA022010KIbis	FRA022011RB	FRA022011RBbis	FRA022012GF	FRA022012GFbis	FRA022013ZV	FRA022013ZVbis	FRA022014RD	FRA022014RDbis	FRA022015BF	FRA022015BFbis	FRA022016AS	FRA022016ASbis	FRA022018LS	FRA022018LSbis	FRA022019RX	FRA022019RXbis	FRA022020BF	FRA022020BFbis	FRA022021MP	FRA022021MPbis	FRA022022RH	FRA022022RHbis	FRA022023DC	FRA022025BE	FRA022025BEbis	FRA022026CN	FRA022026CNbis	FRA022027LP	FRA022027LPbis	FRA022028BM	FRA022028BMbis	FRA074002DB	FRA074002DBbis	FRA084001JL	FRA084001JLbis	FRA084005RC	FRA084005RCbis	FRA094001CA	FRA094001CAbis	FRA094002BD	FRA094002BDbis	FRA094003DR	FRA094003DRbis	FRA094004TD	FRA094004TDbis	FRA106001LH	FRA106001LHbis	FRA106003ER	FRA106003ERbis	FRA106004CA	FRA106004CAbis	FRA123001AI	FRA123001AIbis	FRA189001NM	FRA189001NMbis	FRA189002AL	FRA189002ALbis	FRA189004JL	FRA189004JLbis	FRA189005JP	FRA189005JPbis	FRA189010CM	FRA189010CMbis	FRA256001DJ	FRA256001DJbis	taxonomy	Feature ID	Taxon
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae| g__Faecalibacterium|7a1d2bcd529cd9daebdfec680a21d48e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7a1d2bcd529cd9daebdfec680a21d48e	d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae| g__Faecalibacterium
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Tannerellaceae| g__Parabacteroides| s__Parabacteroides_gordonii|ead3c2a5eecf1cba3f24f709c2a64126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		ead3c2a5eecf1cba3f24f709c2a64126	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Tannerellaceae| g__Parabacteroides| s__Parabacteroides_gordonii
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Prevotellaceae| g__Paraprevotella|6e23efa7660ed3932284fd4ad6e6da5a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6e23efa7660ed3932284fd4ad6e6da5a	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Prevotellaceae| g__Paraprevotella
d__Bacteria| p__Firmicutes| c__Bacilli| o__Erysipelotrichales| f__Erysipelotrichaceae| g__Solobacterium|8d9af4e8b87c6db2894deea1b1dfe74c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0		8d9af4e8b87c6db2894deea1b1dfe74c	d__Bacteria| p__Firmicutes| c__Bacilli| o__Erysipelotrichales| f__Erysipelotrichaceae| g__Solobacterium
d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Lactobacillaceae| g__Lactobacillus| s__Lactobacillus_ginsenosidimutans|d3e57470e1aeef0f9fe9538a4ec67381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0		d3e57470e1aeef0f9fe9538a4ec67381	d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Lactobacillaceae| g__Lactobacillus| s__Lactobacillus_ginsenosidimutans
d__Bacteria| p__Firmicutes| c__Negativicutes| o__Veillonellales-Selenomonadales| f__Veillonellaceae| g__Megasphaera| s__Megasphaera_micronuciformis|5d8a10fe9f27bc1e52f3d457a32ac5c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0		5d8a10fe9f27bc1e52f3d457a32ac5c1	d__Bacteria| p__Firmicutes| c__Negativicutes| o__Veillonellales-Selenomonadales| f__Veillonellaceae| g__Megasphaera| s__Megasphaera_micronuciformis
d__Bacteria| p__Firmicutes| c__Bacilli| o__Staphylococcales| f__Staphylococcaceae| g__Staphylococcus| s__Staphylococcus_vitulinus|331dcc7e3df40e6f8c44df1277842398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0		331dcc7e3df40e6f8c44df1277842398	d__Bacteria| p__Firmicutes| c__Bacilli| o__Staphylococcales| f__Staphylococcaceae| g__Staphylococcus| s__Staphylococcus_vitulinus
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Tannerellaceae| g__Tannerella|4cc3df2c56072cd191a77a0415be22d3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4cc3df2c56072cd191a77a0415be22d3	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Tannerellaceae| g__Tannerella
d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Lactobacillaceae| g__Lactobacillus|f3afcbaae5156dd7f4b917cc38807e9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		f3afcbaae5156dd7f4b917cc38807e9b	d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Lactobacillaceae| g__Lactobacillus
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Rikenellaceae| g__Rikenellaceae_RC9_gut_group| s__Porphyromonas-like_sp.|39b050d950f2a2f592e8ad2f55bb40bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		39b050d950f2a2f592e8ad2f55bb40bc	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Rikenellaceae| g__Rikenellaceae_RC9_gut_group| s__Porphyromonas-like_sp.
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Prevotellaceae| g__Alloprevotella|b496e1c8e8fa5bd7d023e3d68dde0086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		b496e1c8e8fa5bd7d023e3d68dde0086	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Prevotellaceae| g__Alloprevotella
d__Bacteria| p__Actinobacteriota| c__Coriobacteriia| o__Coriobacteriales| f__Eggerthellaceae| g__Slackia| s__Slackia_exigua|fcab2b854acf0b2d4e23e3461ffbd192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		fcab2b854acf0b2d4e23e3461ffbd192	d__Bacteria| p__Actinobacteriota| c__Coriobacteriia| o__Coriobacteriales| f__Eggerthellaceae| g__Slackia| s__Slackia_exigua
d__Bacteria| p__Desulfobacterota| c__Desulfobulbia| o__Desulfobulbales| f__Desulfobulbaceae| g__Desulfobulbus|f31e19c5278a26b97386ad99bc79c470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		f31e19c5278a26b97386ad99bc79c470	d__Bacteria| p__Desulfobacterota| c__Desulfobulbia| o__Desulfobulbales| f__Desulfobulbaceae| g__Desulfobulbus
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__[Eubacterium]_eligens_group|71ff6cbda7d1ad42392c173d3b5ac4c2	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		71ff6cbda7d1ad42392c173d3b5ac4c2	d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__[Eubacterium]_eligens_group
d__Bacteria| p__Firmicutes| c__Clostridia| o__Peptostreptococcales-Tissierellales| f__Anaerovoracaceae| g__Family_XIII_UCG-001| s__uncultured_bacterium|c4ce0cc2cee8653ab2d7bbc8169f1b8c	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		c4ce0cc2cee8653ab2d7bbc8169f1b8c	d__Bacteria| p__Firmicutes| c__Clostridia| o__Peptostreptococcales-Tissierellales| f__Anaerovoracaceae| g__Family_XIII_UCG-001| s__uncultured_bacterium
d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Streptococcaceae| g__Streptococcus|98aefc6eea89a525e8969e8b2c1d9e50	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		98aefc6eea89a525e8969e8b2c1d9e50	d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Streptococcaceae| g__Streptococcus
d__Bacteria| p__Desulfobacterota| c__Desulfovibrionia| o__Desulfovibrionales| f__Desulfovibrionaceae| g__Bilophila|16218131c219f525cb55c35a506fb4fe	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		16218131c219f525cb55c35a506fb4fe	d__Bacteria| p__Desulfobacterota| c__Desulfovibrionia| o__Desulfovibrionales| f__Desulfovibrionaceae| g__Bilophila
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Oscillospiraceae| g__UCG-005| s__uncultured_organism|59277abf42dd0a5d4fed7ac6a4ccebad	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		59277abf42dd0a5d4fed7ac6a4ccebad	d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Oscillospiraceae| g__UCG-005| s__uncultured_organism
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Butyricicoccaceae| g__UCG-009| s__uncultured_bacterium|7cb2a0c55dc9f228181835de830c1d6d	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7cb2a0c55dc9f228181835de830c1d6d	d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Butyricicoccaceae| g__UCG-009| s__uncultured_bacterium
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides|4458cf79bb8177621c4b497f1786b8f6	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4458cf79bb8177621c4b497f1786b8f6	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__uncultured| s__uncultured_Eubacterium|21e3c0769e873f7094cafc494002d023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		21e3c0769e873f7094cafc494002d023	d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__uncultured| s__uncultured_Eubacterium
d__Bacteria| p__Firmicutes| c__Clostridia| o__Christensenellales| f__Christensenellaceae| g__Christensenellaceae_R-7_group| s__Christensenella_sp.|b8533fe16709d99f46f6e78f9580f7c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		b8533fe16709d99f46f6e78f9580f7c3	d__Bacteria| p__Firmicutes| c__Clostridia| o__Christensenellales| f__Christensenellaceae| g__Christensenellaceae_R-7_group| s__Christensenella_sp.
d__Bacteria| p__Firmicutes| c__Clostridia| o__Clostridia_vadinBB60_group| f__Clostridia_vadinBB60_group| g__Clostridia_vadinBB60_group| s__uncultured_bacterium|d069005f1ddacda2143a463fd9232c31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		d069005f1ddacda2143a463fd9232c31	d__Bacteria| p__Firmicutes| c__Clostridia| o__Clostridia_vadinBB60_group| f__Clostridia_vadinBB60_group| g__Clostridia_vadinBB60_group| s__uncultured_bacterium
d__Bacteria| p__Firmicutes| c__Bacilli| o__Erysipelotrichales| f__Erysipelotrichaceae| g__[Clostridium]_innocuum_group|deae53402aacf49d2b60df21dbd6f4ce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		deae53402aacf49d2b60df21dbd6f4ce	d__Bacteria| p__Firmicutes| c__Bacilli| o__Erysipelotrichales| f__Erysipelotrichaceae| g__[Clostridium]_innocuum_group
d__Bacteria| p__Fusobacteriota| c__Fusobacteriia| o__Fusobacteriales| f__Fusobacteriaceae| g__Fusobacterium|1245bbbf0a585a3d7d97465402ba2f70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1245bbbf0a585a3d7d97465402ba2f70	d__Bacteria| p__Fusobacteriota| c__Fusobacteriia| o__Fusobacteriales| f__Fusobacteriaceae| g__Fusobacterium
